ds_date,city_name,orders_forecast_rooster,orders_real,worked_hours,rider_payments,utr_diario,cpo_diario,cph_diario
2026-03-25,Valencia,287,254,139.27,7717.49,1.82,30.38,55.41
2026-03-26,Barquisimeto,465,447,196.02,8065.76,2.28,18.04,41.15
2026-03-26,Cabimas,0,,,8065.76,,,
2026-03-26,Caracas,5197,5002,2871.56,8065.76,1.74,1.61,2.81
2026-03-26,Guarenas,220,230,117.24,8065.76,1.96,35.07,68.8
2026-03-26,Maracaibo,100,91,59.81,8065.76,1.52,88.63,134.86
2026-03-26,Maracay,21,20,138.3,8065.76,0.14,403.29,58.32
2026-03-26,Margarita,176,176,95.72,8065.76,1.84,45.83,84.27
2026-03-26,Puerto la cruz,282,262,156.21,8065.76,1.68,30.79,51.63
2026-03-26,San antonio,0,,,8065.76,,,
2026-03-26,San cristobal,0,,,8065.76,,,
2026-03-26,Test_merida,0,,,8065.76,,,
2026-03-26,Valencia,304,264,146.89,8065.76,1.8,30.55,54.91
2026-03-27,Barquisimeto,540,518,264.45,10720.45,1.96,20.7,40.54
2026-03-27,Cabimas,0,,,10720.45,,,
2026-03-27,Caracas,7149,6780,3374.38,10720.45,2.01,1.58,3.18
2026-03-27,Guarenas,329,290,160.24,10720.45,1.81,36.97,66.9
2026-03-27,Maracaibo,113,83,67.31,10720.45,1.23,129.16,159.26
2026-03-27,Maracay,26,33,135.28,10720.45,0.24,324.86,79.24
2026-03-27,Margarita,232,176,132.13,10720.45,1.33,60.91,81.14
2026-03-27,Puerto la cruz,445,383,213.13,10720.45,1.8,27.99,50.3
2026-03-27,San antonio,0,,,10720.45,,,
2026-03-27,San cristobal,0,,,10720.45,,,
2026-03-27,Test_merida,0,,,10720.45,,,
2026-03-27,Valencia,371,363,195.21,10720.45,1.86,29.53,54.92
2026-03-28,Barquisimeto,519,497,259.06,10107.01,1.92,20.34,39.01
2026-03-28,Cabimas,0,,,10107.01,,,
2026-03-28,Caracas,6653,6053,3500.38,10107.01,1.73,1.67,2.89
2026-03-28,Guarenas,332,289,150.69,10107.01,1.92,34.97,67.07
2026-03-28,Maracaibo,106,76,61.23,10107.01,1.24,132.99,165.08
2026-03-28,Maracay,27,33,125.07,10107.01,0.26,306.27,80.81
2026-03-28,Margarita,205,181,113.77,10107.01,1.59,55.84,88.84
2026-03-28,Puerto la cruz,414,359,208.75,10107.01,1.72,28.15,48.42
2026-03-28,San antonio,0,,,10107.01,,,
2026-03-28,San cristobal,0,,,10107.01,,,
2026-03-28,Test_merida,0,,,10107.01,,,
2026-03-28,Valencia,338,340,168.6,10107.01,2.02,29.73,59.95
2026-03-29,Barquisimeto,457,398,247.43,11428.75,1.61,28.72,46.19
2026-03-29,Cabimas,0,,,11428.75,,,
2026-03-29,Caracas,6231,5346,2914.42,11428.75,1.83,2.14,3.92
2026-03-29,Guarenas,295,294,144.03,11428.75,2.04,38.87,79.35
2026-03-29,Maracaibo,101,72,55.12,11428.75,1.31,158.73,207.35
2026-03-29,Maracay,31,33,101.86,11428.75,0.32,346.33,112.2
2026-03-29,Margarita,225,213,124.78,11428.75,1.71,53.66,91.59
2026-03-29,Puerto la cruz,337,302,169.75,11428.75,1.78,37.84,67.33
2026-03-29,San antonio,0,,,11428.75,,,
2026-03-29,San cristobal,0,,,11428.75,,,
2026-03-29,Test_merida,0,,,11428.75,,,
2026-03-29,Valencia,327,268,155.79,11428.75,1.72,42.64,73.36
2026-03-30,Barquisimeto,500,337,240.2,6808.64,1.4,20.2,28.35
2026-03-30,Cabimas,0,,,6808.64,,,
2026-03-30,Caracas,4946,4171,2645.47,6808.64,1.58,1.63,2.57
2026-03-30,Guarenas,195,171,111.13,6808.64,1.54,39.82,61.27
2026-03-30,Maracaibo,115,82,67.9,6808.64,1.21,83.03,100.27
2026-03-30,Maracay,30,28,107.31,6808.64,0.26,243.17,63.45
2026-03-30,Margarita,199,173,116.32,6808.64,1.49,39.36,58.53
2026-03-30,Puerto la cruz,303,210,159.67,6808.64,1.32,32.42,42.64
2026-03-30,San antonio,0,,,6808.64,,,
2026-03-30,San cristobal,0,,,6808.64,,,
2026-03-30,Test_merida,0,,,6808.64,,,
2026-03-30,Valencia,278,225,138.25,6808.64,1.63,30.26,49.25
2026-03-31,Barquisimeto,478,437,228.17,9197.77,1.92,21.05,40.31
2026-03-31,Cabimas,0,,,9197.77,,,
2026-03-31,Caracas,5403,4970,2748.58,9197.77,1.81,1.85,3.35
2026-03-31,Guarenas,233,251,113.15,9197.77,2.22,36.64,81.29
2026-03-31,Maracaibo,110,103,63.73,9197.77,1.62,89.3,144.33
2026-03-31,Maracay,32,24,122.98,9197.77,0.2,383.24,74.79
2026-03-31,Margarita,220,174,120.42,9197.77,1.44,52.86,76.38
2026-03-31,Puerto la cruz,356,380,191.42,9197.77,1.99,24.2,48.05
2026-03-31,San antonio,0,,,9197.77,,,
2026-03-31,San cristobal,0,,,9197.77,,,
2026-03-31,Test_merida,0,,,9197.77,,,
2026-03-31,Valencia,310,326,156.56,9197.77,2.08,28.21,58.75
2026-04-01,Barquisimeto,502,505,239.38,10064.11,2.11,19.93,42.04
2026-04-01,Cabimas,0,,,10064.11,,,
2026-04-01,Caracas,5826,5380,2927.78,10064.11,1.84,1.87,3.44
2026-04-01,Guarenas,228,237,118.9,10064.11,1.99,42.46,84.64
2026-04-01,Maracaibo,104,91,61.99,10064.11,1.47,110.59,162.35
2026-04-01,Maracay,33,26,96.64,10064.11,0.27,387.08,104.14
2026-04-01,Margarita,227,210,118.95,10064.11,1.77,47.92,84.61
2026-04-01,Puerto la cruz,351,369,191.61,10064.11,1.93,27.27,52.52
2026-04-01,San antonio,0,,,10064.11,,,
2026-04-01,San cristobal,0,,,10064.11,,,
2026-04-01,Test_merida,0,,,10064.11,,,
2026-04-01,Valencia,329,342,164.5,10064.11,2.08,29.43,61.18
2026-04-02,Barquisimeto,486,379,229.2,8094.79,1.65,21.36,35.32
2026-04-02,Cabimas,0,,,8094.79,,,
2026-04-02,Caracas,5498,4450,2749.43,8094.79,1.62,1.82,2.94
2026-04-02,Guarenas,233,208,115.82,8094.79,1.8,38.92,69.89
2026-04-02,Maracaibo,105,72,57.55,8094.79,1.25,112.43,140.65
2026-04-02,Maracay,25,35,96.45,8094.79,0.36,231.28,83.93
2026-04-02,Margarita,198,198,104.38,8094.79,1.9,40.88,77.55
2026-04-02,Puerto la cruz,314,274,169.4,8094.79,1.62,29.54,47.79
2026-04-02,San antonio,0,,,8094.79,,,
2026-04-02,San cristobal,0,,,8094.79,,,
2026-04-02,Test_merida,0,,,8094.79,,,
2026-04-02,Valencia,314,251,145.73,8094.79,1.72,32.25,55.55
2026-04-03,Barquisimeto,595,325,256.97,8819.01,1.26,27.14,34.32
2026-04-03,Cabimas,0,,,8819.01,,,
2026-04-03,Caracas,7122,4464,2944.21,8819.01,1.52,1.98,3.0
2026-04-03,Guarenas,334,212,141.8,8819.01,1.5,41.6,62.19
2026-04-03,Maracaibo,109,98,64.92,8819.01,1.51,89.99,135.84
2026-04-03,Maracay,35,37,154.15,8819.01,0.24,238.35,57.21
2026-04-03,Margarita,199,214,112.4,8819.01,1.9,41.21,78.46
2026-04-03,Puerto la cruz,416,270,189.63,8819.01,1.42,32.66,46.51
2026-04-03,San antonio,0,,,8819.01,,,
2026-04-03,San cristobal,0,,,8819.01,,,
2026-04-03,Test_merida,0,,,8819.01,,,
2026-04-03,Valencia,366,263,181.84,8819.01,1.45,33.53,48.5
2026-04-04,Barquisimeto,525,372,241.18,7895.29,1.54,21.22,32.74
2026-04-04,Cabimas,0,,,7895.29,,,
2026-04-04,Caracas,6481,4424,3216.61,7895.29,1.38,1.78,2.45
2026-04-04,Guarenas,341,231,129.63,7895.29,1.78,34.18,60.91
2026-04-04,Maracaibo,103,54,54.81,7895.29,0.99,146.21,144.04
2026-04-04,Maracay,33,41,152.93,7895.29,0.27,192.57,51.63
2026-04-04,Margarita,197,208,109.46,7895.29,1.9,37.96,72.13
2026-04-04,Puerto la cruz,373,312,193.25,7895.29,1.61,25.31,40.86
2026-04-04,San antonio,0,,,7895.29,,,
2026-04-04,San cristobal,0,,,7895.29,,,
2026-04-04,Test_merida,0,,,7895.29,,,
2026-04-04,Valencia,356,265,176.14,7895.29,1.5,29.79,44.82
2026-04-05,Barquisimeto,469,345,214.84,45998.41,1.61,133.33,214.11
2026-04-05,Cabimas,0,,,45998.41,,,
2026-04-05,Caracas,6172,4933,3068.6,45998.41,1.61,9.32,14.99
2026-04-05,Guarenas,291,232,136.36,45998.41,1.7,198.27,337.33
2026-04-05,Maracaibo,96,86,56.4,45998.41,1.52,534.87,815.6
2026-04-05,Maracay,36,39,123.79,45998.41,0.32,1179.45,371.59
2026-04-05,Margarita,194,211,107.51,45998.41,1.96,218,427.85
2026-04-05,Puerto la cruz,333,235,165.21,45998.41,1.42,195.74,278.42
2026-04-05,San antonio,0,,,45998.41,,,
2026-04-05,San cristobal,0,,,45998.41,,,
2026-04-05,Test_merida,0,,,45998.41,,,
2026-04-05,Valencia,322,276,153.56,45998.41,1.8,166.66,299.56
2026-04-06,Barquisimeto,446,335,171.44,6649.92,1.95,19.85,38.79
2026-04-06,Cabimas,0,,,6649.92,,,
2026-04-06,Caracas,4466,4026,2692.46,6649.92,1.5,1.65,2.47
2026-04-06,Guarenas,192,148,101.95,6649.92,1.45,44.93,65.23
2026-04-06,Maracaibo,93,91,59.33,6649.92,1.53,73.08,112.08
2026-04-06,Maracay,31,20,112.95,6649.92,0.18,332.5,58.88
2026-04-06,Margarita,179,152,97.92,6649.92,1.55,43.75,67.91
2026-04-06,Puerto la cruz,290,225,159.23,6649.92,1.41,29.56,41.76
2026-04-06,San antonio,0,,,6649.92,,,
2026-04-06,San cristobal,0,,,6649.92,,,
2026-04-06,Test_merida,0,,,6649.92,,,
2026-04-06,Valencia,269,202,132.62,6649.92,1.52,32.92,50.14
2026-04-07,Barquisimeto,444,387,185.26,7024.74,2.09,18.15,37.92
2026-04-07,Cabimas,0,,,7024.74,,,
2026-04-07,Caracas,4779,4135,2592.86,7024.74,1.59,1.7,2.71
2026-04-07,Guarenas,216,176,111.85,7024.74,1.57,39.91,62.81
2026-04-07,Maracaibo,98,84,55.7,7024.74,1.51,83.63,126.12
2026-04-07,Maracay,29,28,106.85,7024.74,0.26,250.88,65.74
2026-04-07,Margarita,185,137,88.61,7024.74,1.55,51.28,79.27
2026-04-07,Puerto la cruz,302,246,161.68,7024.74,1.52,28.56,43.45
2026-04-07,San antonio,0,,,7024.74,,,
2026-04-07,San cristobal,0,,,7024.74,,,
2026-04-07,Test_merida,0,,,7024.74,,,
2026-04-07,Valencia,289,218,159.41,7024.74,1.37,32.22,44.07
2026-04-08,Barquisimeto,461,380,181.12,7271.66,2.1,19.14,40.15
2026-04-08,Cabimas,0,,,7271.66,,,
2026-04-08,Caracas,4872,4419,2703.77,7271.66,1.63,1.65,2.69
2026-04-08,Guarenas,218,164,116.15,7271.66,1.41,44.34,62.61
2026-04-08,Maracaibo,93,83,57.13,7271.66,1.45,87.61,127.28
2026-04-08,Maracay,30,24,89.03,7271.66,0.27,302.99,81.68
2026-04-08,Margarita,185,161,111.72,7271.66,1.44,45.17,65.09
2026-04-08,Puerto la cruz,303,275,158.43,7271.66,1.74,26.44,45.9
2026-04-08,San antonio,0,,,7271.66,,,
2026-04-08,San cristobal,0,,,7271.66,,,
2026-04-08,Test_merida,0,,,7271.66,,,
2026-04-08,Valencia,294,264,155.64,7271.66,1.7,27.54,46.72
2026-04-09,Barquisimeto,473,437,209.38,7573.07,2.09,17.33,36.17
2026-04-09,Cabimas,0,,,7573.07,,,
2026-04-09,Caracas,4916,4647,2746.31,7573.07,1.69,1.63,2.76
2026-04-09,Guarenas,227,179,113.4,7573.07,1.58,42.31,66.78
2026-04-09,Maracaibo,86,83,52.73,7573.07,1.57,91.24,143.63
2026-04-09,Maracay,29,28,94.31,7573.07,0.3,270.47,80.3
2026-04-09,Margarita,189,157,115.85,7573.07,1.36,48.24,65.37
2026-04-09,Puerto la cruz,297,264,157.87,7573.07,1.67,28.69,47.97
2026-04-09,San antonio,0,,,7573.07,,,
2026-04-09,San cristobal,0,,,7573.07,,,
2026-04-09,Test_merida,0,,,7573.07,,,
2026-04-09,Valencia,304,245,162.04,7573.07,1.51,30.91,46.74
2026-04-10,Barquisimeto,539,489,241.55,10010.79,2.02,20.47,41.44
2026-04-10,Cabimas,0,,,10010.79,,,
2026-04-10,Caracas,6651,6287,3319.83,10010.79,1.89,1.59,3.02
2026-04-10,Guarenas,311,266,161.42,10010.79,1.65,37.63,62.02
2026-04-10,Maracaibo,91,95,59.92,10010.79,1.59,105.38,167.06
2026-04-10,Maracay,32,89,112.54,10010.79,0.79,112.48,88.95
2026-04-10,Margarita,188,172,108.34,10010.79,1.59,58.2,92.4
2026-04-10,Puerto la cruz,373,319,197.6,10010.79,1.61,31.38,50.66
2026-04-10,San antonio,0,,,10010.79,,,
2026-04-10,San cristobal,0,,,10010.79,,,
2026-04-10,Test_merida,0,,,10010.79,,,
2026-04-10,Valencia,354,322,194.39,10010.79,1.66,31.09,51.5
2026-04-11,Barquisimeto,529,436,236.24,9255.89,1.85,21.23,39.18
2026-04-11,Cabimas,0,,,9255.89,,,
2026-04-11,Caracas,6281,5617,3190.99,9255.89,1.76,1.65,2.9
2026-04-11,Guarenas,314,263,151.6,9255.89,1.73,35.19,61.06
2026-04-11,Maracaibo,91,81,62.56,9255.89,1.29,114.27,147.96
2026-04-11,Maracay,51,64,121.05,9255.89,0.53,144.62,76.46
2026-04-11,Margarita,191,162,111.4,9255.89,1.45,57.14,83.09
2026-04-11,Puerto la cruz,371,307,187.89,9255.89,1.63,30.15,49.26
2026-04-11,San antonio,0,,,9255.89,,,
2026-04-11,San cristobal,0,,,9255.89,,,
2026-04-11,Test_merida,0,,,9255.89,,,
2026-04-11,Valencia,344,313,173.54,9255.89,1.8,29.57,53.34
2026-04-12,Barquisimeto,434,406,235.8,8866.93,1.72,21.84,37.6
2026-04-12,Cabimas,0,,,8866.93,,,
2026-04-12,Caracas,5871,5413,3028.73,8866.93,1.79,1.64,2.93
2026-04-12,Guarenas,284,279,153.79,8866.93,1.81,31.78,57.66
2026-04-12,Maracaibo,92,72,52.92,8866.93,1.36,123.15,167.55
2026-04-12,Maracay,49,59,76.06,8866.93,0.78,150.29,116.57
2026-04-12,Margarita,197,171,122.13,8866.93,1.4,51.85,72.6
2026-04-12,Puerto la cruz,336,244,174.54,8866.93,1.4,36.34,50.8
2026-04-12,San antonio,0,,,8866.93,,,
2026-04-12,San cristobal,0,,,8866.93,,,
2026-04-12,Test_merida,0,,,8866.93,,,
2026-04-12,Valencia,323,274,173.18,8866.93,1.58,32.36,51.2
2026-04-13,Barquisimeto,404,330,213.41,7008.15,1.55,21.24,32.84
2026-04-13,Cabimas,0,,,7008.15,,,
2026-04-13,Caracas,4878,3989,2441.28,7008.15,1.63,1.76,2.87
2026-04-13,Guarenas,183,149,89.76,7008.15,1.66,47.03,78.08
2026-04-13,Maracaibo,96,88,58.78,7008.15,1.5,79.64,119.22
2026-04-13,Maracay,38,51,77.14,7008.15,0.66,137.41,90.85
2026-04-13,Margarita,173,117,102.03,7008.15,1.15,59.9,68.69
2026-04-13,Puerto la cruz,252,259,143.58,7008.15,1.8,27.06,48.81
2026-04-13,San antonio,0,,,7008.15,,,
2026-04-13,San cristobal,0,,,7008.15,,,
2026-04-13,Test_merida,0,,,7008.15,,,
2026-04-13,Valencia,258,241,131.31,7008.15,1.84,29.08,53.37
2026-04-14,Barquisimeto,464,451,180.18,7303.32,2.5,16.19,40.53
2026-04-14,Cabimas,0,,,7303.32,,,
2026-04-14,Caracas,5065,4464,2283.65,7303.32,1.95,1.64,3.2
2026-04-14,Guarenas,256,192,126.79,7303.32,1.51,38.04,57.6
2026-04-14,Maracaibo,108,92,59.88,7303.32,1.54,79.38,121.97
2026-04-14,Maracay,48,77,81.69,7303.32,0.94,94.85,89.4
2026-04-14,Margarita,179,168,110.82,7303.32,1.52,43.47,65.9
2026-04-14,Puerto la cruz,305,243,163.9,7303.32,1.48,30.05,44.56
2026-04-14,San antonio,0,,,7303.32,,,
2026-04-14,San cristobal,0,,,7303.32,,,
2026-04-14,Test_merida,0,,,7303.32,,,
2026-04-14,Valencia,329,269,162.48,7303.32,1.66,27.15,44.95
2026-04-15,Barquisimeto,506,401,211.12,8301.99,1.9,20.7,39.32
2026-04-15,Cabimas,0,,,8301.99,,,
2026-04-15,Caracas,5527,4784,2779.89,8301.99,1.72,1.74,2.99
2026-04-15,Guarenas,242,197,130.77,8301.99,1.51,42.14,63.49
2026-04-15,Maracaibo,93,77,56.56,8301.99,1.36,107.82,146.78
2026-04-15,Maracay,49,38,83.88,8301.99,0.45,218.47,98.97
2026-04-15,Margarita,223,184,129.38,8301.99,1.42,45.12,64.17
2026-04-15,Puerto la cruz,310,289,155.29,8301.99,1.86,28.73,53.46
2026-04-15,San antonio,0,,,8301.99,,,
2026-04-15,San cristobal,0,,,8301.99,,,
2026-04-15,Test_merida,0,,,8301.99,,,
2026-04-15,Valencia,336,307,165.4,8301.99,1.86,27.04,50.19
2026-04-16,Barquisimeto,470,462,208.02,8864.15,2.22,19.19,42.61
2026-04-16,Cabimas,0,,,8864.15,,,
2026-04-16,Caracas,5329,5276,2679.5,8864.15,1.97,1.68,3.31
2026-04-16,Guarenas,236,251,126.08,8864.15,1.99,35.32,70.31
2026-04-16,Maracaibo,88,101,52.69,8864.15,1.92,87.76,168.24
2026-04-16,Maracay,46,89,107.85,8864.15,0.83,99.6,82.19
2026-04-16,Margarita,186,164,115.84,8864.15,1.42,54.05,76.52
2026-04-16,Puerto la cruz,279,318,162.19,8864.15,1.96,27.87,54.65
2026-04-16,San antonio,0,,,8864.15,,,
2026-04-16,San cristobal,0,,,8864.15,,,
2026-04-16,Test_merida,0,,,8864.15,,,
2026-04-16,Valencia,296,336,163.2,8864.15,2.06,26.38,54.32
2026-04-17,Barquisimeto,544,519,253.22,10992.91,2.05,21.18,43.41
2026-04-17,Cabimas,0,,,10992.91,,,
2026-04-17,Caracas,6778,6788,3186.19,10992.91,2.13,1.62,3.45
2026-04-17,Guarenas,303,319,163.1,10992.91,1.96,34.46,67.4
2026-04-17,Maracaibo,98,100,52.77,10992.91,1.9,109.93,208.33
2026-04-17,Maracay,54,117,119.33,10992.91,0.98,93.96,92.12
2026-04-17,Margarita,205,192,120.13,10992.91,1.6,57.25,91.51
2026-04-17,Puerto la cruz,336,363,181.25,10992.91,2.0,30.28,60.65
2026-04-17,San antonio,0,,,10992.91,,,
2026-04-17,San cristobal,0,,,10992.91,,,
2026-04-17,Test_merida,0,,,10992.91,,,
2026-04-17,Valencia,379,387,204.23,10992.91,1.89,28.41,53.83
2026-04-18,Barquisimeto,501,509,241.32,11748.8,2.11,23.08,48.68
2026-04-18,Cabimas,0,,,11748.8,,,
2026-04-18,Caracas,5954,6172,3137.12,11748.8,1.97,1.9,3.75
2026-04-18,Guarenas,298,325,165.05,11748.8,1.97,36.15,71.19
2026-04-18,Maracaibo,89,73,54.66,11748.8,1.34,160.94,214.96
2026-04-18,Maracay,79,99,136.12,11748.8,0.73,118.67,86.31
2026-04-18,Margarita,211,199,121.73,11748.8,1.63,59.04,96.51
2026-04-18,Puerto la cruz,341,326,183.7,11748.8,1.77,36.04,63.96
2026-04-18,San antonio,0,,,11748.8,,,
2026-04-18,San cristobal,0,,,11748.8,,,
2026-04-18,Test_merida,0,,,11748.8,,,
2026-04-18,Valencia,353,375,184.37,11748.8,2.03,31.33,63.72
2026-04-19,Barquisimeto,450,423,244.34,9882.58,1.73,23.36,40.45
2026-04-19,Cabimas,0,,,9882.58,,,
2026-04-19,Caracas,5533,5873,2856.58,9882.58,2.06,1.68,3.46
2026-04-19,Guarenas,300,265,167.55,9882.58,1.58,37.29,58.98
2026-04-19,Maracaibo,85,80,55.28,9882.58,1.45,123.53,178.77
2026-04-19,Maracay,81,96,125.66,9882.58,0.76,102.94,78.64
2026-04-19,Margarita,211,196,133.34,9882.58,1.47,50.42,74.12
2026-04-19,Puerto la cruz,301,330,165.69,9882.58,1.99,29.95,59.65
2026-04-19,San antonio,0,,,9882.58,,,
2026-04-19,San cristobal,0,,,9882.58,,,
2026-04-19,Test_merida,0,,,9882.58,,,
2026-04-19,Valencia,320,319,159.07,9882.58,2.01,30.98,62.13
2026-04-20,Barquisimeto,342,416,242.95,7171.52,1.71,17.24,29.52
2026-04-20,Cabimas,0,,,7171.52,,,
2026-04-20,Caracas,4441,4275,2466.63,7171.52,1.73,1.68,2.91
2026-04-20,Guarenas,159,158,91.05,7171.52,1.74,45.39,78.77
2026-04-20,Maracaibo,89,86,52.3,7171.52,1.64,83.39,137.12
2026-04-20,Maracay,79,69,86.34,7171.52,0.8,103.94,83.06
2026-04-20,Margarita,162,124,96.18,7171.52,1.29,57.83,74.56
2026-04-20,Puerto la cruz,266,285,146.89,7171.52,1.94,25.16,48.82
2026-04-20,San antonio,0,,,7171.52,,,
2026-04-20,San cristobal,0,,,7171.52,,,
2026-04-20,Test_merida,0,,,7171.52,,,
2026-04-20,Valencia,216,271,138.05,7171.52,1.96,26.46,51.95
2026-04-21,Barquisimeto,415,401,210.57,7839.61,1.9,19.55,37.23
2026-04-21,Cabimas,0,,,7839.61,,,
2026-04-21,Caracas,4489,4428,2420.62,7839.61,1.83,1.77,3.24
2026-04-21,Guarenas,182,209,104.57,7839.61,2.0,37.51,74.97
2026-04-21,Maracaibo,94,85,57.55,7839.61,1.48,92.23,136.21
2026-04-21,Maracay,89,74,103.77,7839.61,0.71,105.94,75.54
2026-04-21,Margarita,166,166,110.38,7839.61,1.5,47.23,71.02
2026-04-21,Puerto la cruz,282,286,156.15,7839.61,1.83,27.41,50.21
2026-04-21,San antonio,0,,,7839.61,,,
2026-04-21,San cristobal,0,,,7839.61,,,
2026-04-21,Test_merida,0,,,7839.61,,,
2026-04-21,Valencia,236,288,140.24,7839.61,2.05,27.22,55.9
2026-04-22,Barquisimeto,423,427,216.82,7657.28,1.97,17.93,35.32
2026-04-22,Cabimas,0,,,7657.28,,,
2026-04-22,Caracas,4765,4599,2682.48,7657.28,1.71,1.66,2.85
2026-04-22,Guarenas,213,172,114.9,7657.28,1.5,44.52,66.65
2026-04-22,Maracaibo,87,79,53.49,7657.28,1.48,96.93,143.16
2026-04-22,Maracay,83,72,88.97,7657.28,0.81,106.35,86.06
2026-04-22,Margarita,170,159,101.75,7657.28,1.56,48.16,75.25
2026-04-22,Puerto la cruz,284,259,155.99,7657.28,1.66,29.56,49.09
2026-04-22,San antonio,0,,,7657.28,,,
2026-04-22,San cristobal,0,,,7657.28,,,
2026-04-22,Test_merida,0,,,7657.28,,,
2026-04-22,Valencia,296,243,143.61,7657.28,1.69,31.51,53.32
2026-04-23,Barquisimeto,435,396,197.42,8134.62,2.01,20.54,41.2
2026-04-23,Cabimas,0,,,8134.62,,,
2026-04-23,Caracas,4898,4964,2943.54,8134.62,1.69,1.64,2.76
2026-04-23,Guarenas,189,210,103.37,8134.62,2.03,38.74,78.69
2026-04-23,Maracaibo,92,81,52.61,8134.62,1.54,100.43,154.61
2026-04-23,Maracay,81,82,118.02,8134.62,0.69,99.2,68.93
2026-04-23,Margarita,172,121,99.58,8134.62,1.22,67.23,81.69
2026-04-23,Puerto la cruz,290,301,151.83,8134.62,1.98,27.03,53.58
2026-04-23,San antonio,0,,,8134.62,,,
2026-04-23,San cristobal,0,,,8134.62,,,
2026-04-23,Test_merida,0,,,8134.62,,,
2026-04-23,Valencia,258,288,139.19,8134.62,2.07,28.25,58.44
2026-04-24,Barquisimeto,422,531,240.69,10354.6,2.21,19.5,43.02
2026-04-24,Cabimas,0,,,10354.6,,,
2026-04-24,Caracas,6500,6371,3157.34,10354.6,2.02,1.63,3.28
2026-04-24,Guarenas,271,273,167.26,10354.6,1.63,37.93,61.91
2026-04-24,Maracaibo,102,99,62.09,10354.6,1.59,104.59,166.78
2026-04-24,Maracay,95,94,137.47,10354.6,0.68,110.16,75.32
2026-04-24,Margarita,182,188,120.6,10354.6,1.56,55.08,85.86
2026-04-24,Puerto la cruz,350,315,186.95,10354.6,1.68,32.87,55.39
2026-04-24,San antonio,0,,,10354.6,,,
2026-04-24,San cristobal,0,,,10354.6,,,
2026-04-24,Test_merida,0,,,10354.6,,,
2026-04-24,Valencia,345,380,207.18,10354.6,1.83,27.25,49.98
2026-04-25,Barquisimeto,458,495,241.29,10444.17,2.05,21.1,43.28
2026-04-25,Cabimas,0,,,10444.17,,,
2026-04-25,Caracas,5830,5761,2936.09,10444.17,1.96,1.81,3.56
2026-04-25,Guarenas,258,295,151.62,10444.17,1.95,35.4,68.88
2026-04-25,Maracaibo,86,83,53.3,10444.17,1.56,125.83,195.94
2026-04-25,Maracay,90,135,117.38,10444.17,1.15,77.36,88.98
2026-04-25,Margarita,176,201,114.36,10444.17,1.76,51.96,91.33
2026-04-25,Puerto la cruz,345,350,198.39,10444.17,1.76,29.84,52.64
2026-04-25,San antonio,0,,,10444.17,,,
2026-04-25,San cristobal,0,,,10444.17,,,
2026-04-25,Test_merida,0,,,10444.17,,,
2026-04-25,Valencia,332,326,187.42,10444.17,1.74,32.04,55.72
2026-04-26,Barquisimeto,424,442,265.33,10553.24,1.67,23.88,39.77
2026-04-26,Cabimas,0,,,10553.24,,,
2026-04-26,Caracas,5492,5617,2610.27,10553.24,2.15,1.88,4.04
2026-04-26,Guarenas,273,272,151.58,10553.24,1.79,38.8,69.62
2026-04-26,Maracaibo,86,84,54.32,10553.24,1.55,125.63,194.29
2026-04-26,Maracay,106,125,114.65,10553.24,1.09,84.43,92.05
2026-04-26,Margarita,178,165,119.16,10553.24,1.38,63.96,88.57
2026-04-26,Puerto la cruz,305,274,166.24,10553.24,1.65,38.52,63.48
2026-04-26,San antonio,0,,,10553.24,,,
2026-04-26,San cristobal,0,,,10553.24,,,
2026-04-26,Test_merida,0,,,10553.24,,,
2026-04-26,Valencia,315,345,185.3,10553.24,1.86,30.59,56.95
2026-04-27,Barquisimeto,403,388,219.22,7509.5,1.77,19.35,34.26
2026-04-27,Cabimas,0,,,7509.5,,,
2026-04-27,Caracas,4308,4008,2239.69,7509.5,1.79,1.87,3.35
2026-04-27,Guarenas,184,167,99.01,7509.5,1.69,44.97,75.84
2026-04-27,Maracaibo,88,80,59.27,7509.5,1.35,93.87,126.71
2026-04-27,Maracay,99,79,115.33,7509.5,0.69,95.06,65.11
2026-04-27,Margarita,153,135,95.16,7509.5,1.42,55.63,78.91
2026-04-27,Puerto la cruz,269,255,144.86,7509.5,1.76,29.45,51.84
2026-04-27,San antonio,0,,,7509.5,,,
2026-04-27,San cristobal,0,,,7509.5,,,
2026-04-27,Test_merida,0,,,7509.5,,,
2026-04-27,Valencia,265,229,130.62,7509.5,1.75,32.79,57.49
2026-04-28,Barquisimeto,432,413,205.14,7938.79,2.01,19.22,38.7
2026-04-28,Cabimas,0,,,7938.79,,,
2026-04-28,Caracas,4464,4575,2518.85,7938.79,1.82,1.74,3.15
2026-04-28,Guarenas,206,214,126.75,7938.79,1.69,37.1,62.63
2026-04-28,Maracaibo,93,88,57.2,7938.79,1.54,90.21,138.78
2026-04-28,Maracay,105,79,121.91,7938.79,0.65,100.49,65.12
2026-04-28,Margarita,160,137,96.69,7938.79,1.42,57.95,82.11
2026-04-28,Puerto la cruz,280,256,152.57,7938.79,1.68,31.01,52.03
2026-04-28,San antonio,0,,,7938.79,,,
2026-04-28,San cristobal,0,,,7938.79,,,
2026-04-28,Test_merida,0,,,7938.79,,,
2026-04-28,Valencia,282,271,149.8,7938.79,1.81,29.29,53.0
